date,symbol,adv,dec,open,high,low,close,qty,trades,new_high,new_low
2022-01-05,Nifty 50,1093,1041,17820.10,17944.70,17748.85,17925.25,33294.89,21876115.0,95,12
2022-01-06,Nifty 50,1069,1040,17768.50,17797.95,17655.55,17745.90,36185.39,20833056.0,89,12
2022-01-07,Nifty 50,1180,935,17797.60,17905.00,17704.55,17812.70,38560.42,22178111.0,109,11
2022-01-10,Nifty 50,1538,628,17913.30,18017.45,17879.15,18003.30,33849.26,23359189.0,127,14
2022-01-11,Nifty 50,1036,1111,17997.75,18081.25,17964.40,18055.75,56063.17,25808989.0,122,11
2022-01-12,Nifty 50,1148,975,18170.40,18227.95,18128.80,18212.35,46644.96,25352637.0,104,7
2022-01-13,Nifty 50,1110,989,18257.00,18272.25,18163.80,18257.80,35687.25,23873540.0,84,10
2022-01-14,Nifty 50,1239,848,18185.00,18286.95,18119.65,18255.75,35745.5,22565457.0,80,9
2022-01-17,Nifty 50,1296,864,18235.65,18321.55,18228.75,18308.10,31673.23,24082069.0,133,8
2022-01-18,Nifty 50,511,1626,18337.20,18350.95,18085.90,18113.05,36794.59,26377287.0,108,7
2022-01-19,Nifty 50,898,1216,18129.20,18129.20,17884.90,17938.40,30212.52,24536112.0,67,12
2022-01-20,Nifty 50,1042,1066,17921.00,17943.70,17648.45,17757.00,27889.9,23038835.0,78,7
2022-01-21,Nifty 50,461,1672,17613.70,17707.60,17485.85,17617.15,32661.87,25998957.0,56,16
2022-01-24,Nifty 50,187,2008,17575.15,17599.40,16997.85,17149.10,36007.17,31246832.0,35,37
2022-01-25,Nifty 50,1363,769,17001.55,17309.15,16836.80,17277.95,32722.66,29040087.0,29,48
2022-01-27,Nifty 50,859,1276,17062.00,17182.50,16866.75,17110.15,33369.82,29444458.0,34,28
2022-01-28,Nifty 50,1296,815,17208.30,17373.50,17077.10,17101.95,31154.42,26120277.0,39,17
2022-01-31,Nifty 50,1212,947,17301.05,17410.00,17264.15,17339.85,25289.1,22881402.0,40,16
2022-02-01,Nifty 50,1165,946,17529.45,17622.40,17244.55,17576.85,32657.85,24732554.0,46,12
2022-02-02,Nifty 50,1558,569,17706.20,17794.60,17674.80,17780.00,29334.27,21863844.0,54,7
2022-02-03,Nifty 50,982,1141,17767.75,17781.15,17511.15,17560.20,28804.89,21958228.0,51,12
2022-02-04,Nifty 50,834,1265,17590.20,17617.80,17462.55,17516.30,25509.47,20828612.0,41,13
2022-02-07,Nifty 50,723,1425,17456.30,17536.75,17119.40,17213.60,29416.58,22805425.0,54,19
2022-02-08,Nifty 50,580,1546,17279.85,17306.45,17043.65,17266.75,30674.36,23431288.0,39,31
2022-02-09,Nifty 50,1181,946,17370.10,17477.15,17339.00,17463.80,22982.96,20001530.0,35,22
2022-02-10,Nifty 50,1056,1042,17554.10,17639.45,17427.15,17605.85,26637.0,22048435.0,39,25
2022-02-11,Nifty 50,479,1628,17451.00,17454.75,17303.00,17374.75,24303.49,22974788.0,34,31
2022-02-14,Nifty 50,264,1906,17076.15,17099.50,16809.65,16842.80,27410.35,27566813.0,23,58
2022-02-15,Nifty 50,1467,662,16933.25,17375.00,16839.25,17352.45,28021.71,24885595.0,19,56
2022-02-16,Nifty 50,1277,830,17408.45,17490.60,17257.70,17322.20,26366.15,20517089.0,24,24
2022-02-17,Nifty 50,749,1367,17396.55,17442.90,17235.85,17304.60,20351.03,17113375.0,28,21
2022-02-18,Nifty 50,629,1492,17236.05,17380.80,17219.20,17276.30,17956.86,15925478.0,32,31
2022-02-21,Nifty 50,323,1842,17192.25,17351.05,17070.70,17206.65,25814.76,19553561.0,23,65
2022-02-22,Nifty 50,387,1771,16847.95,17148.55,16843.80,17092.20,25260.77,22817972.0,14,104
2022-02-23,Nifty 50,1471,648,17194.50,17220.70,17027.85,17063.25,21551.74,18085176.0,24,31
2022-02-24,Nifty 50,159,2027,16548.90,16705.25,16203.25,16247.95,38595.44,33428626.0,16,118
2022-02-25,Nifty 50,1788,337,16515.65,16748.80,16478.30,16658.40,29570.17,23185055.0,13,32
2022-02-28,Nifty 50,1353,773,16481.60,16815.90,16356.30,16793.90,29110.28,22562484.0,22,26
2022-03-02,Nifty 50,1027,1115,16593.10,16678.50,16478.65,16605.95,26629.07,24853672.0,27,19
2022-03-03,Nifty 50,1158,948,16723.20,16768.95,16442.95,16498.05,27564.5,22891727.0,24,16
2022-03-04,Nifty 50,561,1565,16339.45,16456.00,16133.80,16245.35,28889.98,25334849.0,22,22
2022-03-07,Nifty 50,429,1757,15867.95,15944.60,15711.45,15863.15,27723.56,27471725.0,20,55
2022-03-08,Nifty 50,1498,614,15747.75,16028.75,15671.45,16013.45,26596.13,25534976.0,15,36
2022-03-09,Nifty 50,1748,379,16078.00,16418.05,15990.00,16345.35,26474.21,23283574.0,23,8
2022-03-10,Nifty 50,1512,619,16757.10,16757.30,16447.90,16594.90,27247.56,23826332.0,29,10
2022-03-11,Nifty 50,1297,811,16528.80,16694.40,16470.90,16630.45,22666.2,20307921.0,32,11
2022-03-14,Nifty 50,975,1161,16633.70,16887.95,16606.50,16871.30,22691.94,21132566.0,37,15
2022-03-15,Nifty 50,607,1516,16900.65,16927.75,16555.00,16663.00,25430.38,24483052.0,29,13
2022-03-16,Nifty 50,1510,600,16876.65,16987.90,16837.85,16975.35,20884.73,19731119.0,26,15
2022-03-17,Nifty 50,1357,765,17202.90,17344.60,17175.75,17287.05,35620.49,23729323.0,34,12
2022-03-21,Nifty 50,893,1258,17329.50,17353.35,17096.40,17117.60,22615.97,21569122.0,39,14
2022-03-22,Nifty 50,978,1151,17120.40,17334.40,17006.30,17315.50,23095.76,20934271.0,31,21
2022-03-23,Nifty 50,849,1250,17405.05,17442.40,17199.60,17245.65,24459.07,20569134.0,29,19
2022-03-24,Nifty 50,868,1254,17094.95,17291.75,17091.15,17222.75,23548.35,19848982.0,29,20
2022-03-25,Nifty 50,712,1410,17289.00,17294.90,17076.55,17153.00,22846.9,19433018.0,31,25
2022-03-28,Nifty 50,672,1507,17181.85,17235.10,17003.90,17222.00,25105.91,21472367.0,32,44
2022-03-29,Nifty 50,921,1237,17297.20,17343.65,17235.70,17325.30,30944.15,21780761.0,43,48
2022-03-30,Nifty 50,1376,751,17468.15,17522.50,17387.20,17498.25,32871.36,22624292.0,44,34
2022-03-31,Nifty 50,931,1188,17519.20,17559.80,17435.20,17464.75,28469.58,20954262.0,43,23
2022-04-01,Nifty 50,1785,356,17436.90,17703.70,17422.70,17670.45,29378.43,20571711.0,46,10
2022-04-04,Nifty 50,1696,464,17809.10,18114.65,17791.40,18053.40,31083.26,24243680.0,55,12
2022-04-05,Nifty 50,1487,655,18080.60,18095.45,17921.55,17957.40,31876.87,24383981.0,55,6
2022-04-06,Nifty 50,1313,834,17842.75,17901.00,17779.85,17807.65,41353.65,24738739.0,50,6
2022-04-07,Nifty 50,917,1229,17723.30,17787.50,17623.70,17639.55,48503.65,26738664.0,55,9
2022-04-08,Nifty 50,1463,688,17698.15,17842.75,17600.55,17784.35,34219.31,22357395.0,57,5
2022-04-11,Nifty 50,1195,993,17740.90,17779.05,17650.95,17674.95,28578.31,23475481.0,80,10
2022-04-12,Nifty 50,549,1609,17584.85,17595.30,17442.35,17530.30,26678.54,24453864.0,51,10
2022-04-13,Nifty 50,1193,953,17599.90,17663.65,17457.40,17475.65,22642.8,20195646.0,63,8
2022-04-18,Nifty 50,869,1344,17183.45,17237.75,17067.85,17173.65,26322.94,25886052.0,74,16
2022-04-19,Nifty 50,668,1469,17258.95,17275.65,16824.70,16958.65,29816.33,26503892.0,71,13
2022-04-20,Nifty 50,1075,1084,17045.25,17186.90,16978.95,17136.55,23449.64,22370680.0,49,13
2022-04-21,Nifty 50,1495,614,17234.60,17414.70,17215.50,17392.60,24414.78,20147248.0,56,12
2022-04-22,Nifty 50,789,1343,17242.75,17315.30,17149.20,17171.95,26475.87,21681112.0,55,10
2022-04-25,Nifty 50,441,1738,17009.05,17054.30,16888.70,16953.95,25435.79,22045729.0,42,23
2022-04-26,Nifty 50,1281,865,17121.30,17223.85,17064.45,17200.80,22905.3,20404140.0,49,21
2022-04-27,Nifty 50,596,1546,17073.35,17110.70,16958.45,17038.40,27530.94,22351156.0,33,24
2022-04-28,Nifty 50,1023,1106,17189.50,17322.50,17071.05,17245.05,25940.68,21770662.0,43,17
2022-04-29,Nifty 50,702,1421,17329.25,17377.65,17053.25,17102.55,26154.99,23337570.0,33,21
2022-05-02,Nifty 50,698,1465,16924.45,17092.25,16917.25,17069.10,22023.96,20930593.0,32,34
2022-05-04,Nifty 50,364,1815,17096.60,17132.85,16623.95,16677.60,23794.83,23888920.0,30,31
2022-05-05,Nifty 50,920,1221,16854.75,16945.70,16651.85,16682.65,20101.46,19437960.0,23,29
2022-05-06,Nifty 50,401,1754,16415.55,16484.20,16340.90,16411.25,21736.85,23112226.0,10,56
2022-05-09,Nifty 50,515,1645,16227.70,16403.70,16142.10,16301.85,21764.51,22029215.0,20,56
2022-05-10,Nifty 50,441,1722,16248.90,16404.55,16197.30,16240.05,19628.77,21886892.0,23,56
2022-05-11,Nifty 50,423,1729,16270.05,16318.75,15992.60,16167.10,26727.42,25503493.0,20,109
2022-05-12,Nifty 50,408,1779,16021.10,16041.95,15735.75,15808.00,24130.97,24163535.0,15,111
2022-05-13,Nifty 50,1420,709,15977.00,16083.60,15740.85,15782.15,24432.15,24716399.0,14,42
2022-05-16,Nifty 50,1406,746,15845.10,15977.95,15739.65,15842.30,20512.09,19034651.0,11,38
2022-05-17,Nifty 50,1828,322,15912.60,16284.25,15900.80,16259.30,21028.17,20878737.0,10,22
2022-05-18,Nifty 50,1164,976,16318.15,16399.80,16211.20,16240.30,22632.81,21275257.0,15,8
2022-05-19,Nifty 50,399,1760,15917.40,15984.75,15775.20,15809.40,21256.23,20957252.0,8,26
2022-05-20,Nifty 50,1763,372,16043.80,16283.05,16003.85,16266.15,20346.03,18641582.0,21,16
2022-05-23,Nifty 50,849,1325,16290.95,16414.70,16185.75,16214.70,20954.22,19854821.0,30,26
2022-05-24,Nifty 50,573,1574,16225.55,16262.80,16078.60,16125.15,22924.99,18768375.0,23,31
2022-05-25,Nifty 50,352,1799,16196.35,16223.35,16006.95,16025.80,18839.92,19393604.0,21,51
2022-05-26,Nifty 50,1171,974,16105.00,16204.45,15903.70,16170.15,22667.75,22138455.0,14,75
2022-05-27,Nifty 50,1528,627,16296.60,16370.60,16221.95,16352.45,18002.45,17696766.0,16,26
2022-05-30,Nifty 50,1606,559,16527.90,16695.50,16506.15,16661.40,19631.62,18147052.0,18,24
2022-05-31,Nifty 50,1129,991,16578.45,16690.75,16521.90,16584.55,32722.92,22038484.0,27,16
2022-06-01,Nifty 50,1111,1008,16594.40,16649.20,16438.85,16522.75,19642.08,18604281.0,25,17
2022-06-02,Nifty 50,1303,814,16481.65,16646.40,16443.05,16628.00,20693.07,17509358.0,20,15
2022-06-03,Nifty 50,734,1409,16761.65,16793.85,16567.90,16584.30,18545.88,17259847.0,17,20
2022-06-06,Nifty 50,814,1333,16530.70,16610.95,16444.55,16569.55,17644.19,15893764.0,17,26
2022-06-07,Nifty 50,694,1432,16469.60,16487.25,16347.10,16416.35,17658.81,15194659.0,19,24
2022-06-08,Nifty 50,900,1232,16474.95,16514.30,16293.35,16356.25,17819.68,16914220.0,14,32
2022-06-09,Nifty 50,1098,1008,16263.85,16492.80,16243.85,16478.10,16124.01,15092929.0,13,20
2022-06-10,Nifty 50,665,1462,16283.95,16324.70,16172.60,16201.80,15172.15,15053054.0,19,35
2022-06-13,Nifty 50,244,1942,15877.55,15886.15,15684.00,15774.40,18636.63,18744967.0,16,69
2022-06-14,Nifty 50,882,1220,15674.25,15858.00,15659.45,15732.10,18016.17,16816701.0,13,43
2022-06-15,Nifty 50,1145,961,15729.25,15783.65,15678.90,15692.15,14535.35,14410500.0,15,28
2022-06-16,Nifty 50,292,1874,15832.25,15863.15,15335.10,15360.60,20318.71,20026148.0,20,71
2022-06-17,Nifty 50,637,1500,15272.65,15400.40,15183.40,15293.50,21516.53,21059837.0,11,105
2022-06-20,Nifty 50,383,1816,15334.50,15382.50,15191.10,15350.15,21153.73,19486767.0,15,132
2022-06-21,Nifty 50,1792,387,15455.95,15707.25,15419.85,15638.80,19914.46,16387307.0,24,50
2022-06-22,Nifty 50,629,1515,15545.65,15565.40,15385.95,15413.30,17534.93,15945545.0,15,34
2022-06-23,Nifty 50,1437,667,15451.55,15628.45,15367.50,15556.65,16587.65,16439684.0,14,31
2022-06-24,Nifty 50,1678,452,15657.40,15749.25,15619.45,15699.25,16507.59,15598181.0,18,22
2022-06-27,Nifty 50,1591,550,15926.20,15927.45,15815.50,15832.05,16889.1,15960123.0,20,15
2022-06-28,Nifty 50,1131,986,15757.45,15892.10,15710.15,15850.20,17161.12,15672054.0,19,15
2022-06-29,Nifty 50,848,1257,15701.70,15861.60,15687.80,15799.10,18337.85,16704758.0,17,18
2022-06-30,Nifty 50,755,1357,15774.50,15890.00,15728.85,15780.25,16599.15,17697578.0,21,18
2022-07-01,Nifty 50,1111,999,15703.70,15793.95,15511.05,15752.05,16593.78,15698846.0,21,19
2022-07-04,Nifty 50,1345,803,15710.50,15852.35,15661.80,15835.35,14399.47,14630005.0,30,16
2022-07-05,Nifty 50,1063,1037,15909.15,16025.75,15785.45,15810.85,15663.44,15762213.0,26,9
2022-07-06,Nifty 50,1219,902,15818.20,16011.35,15800.90,15989.80,16062.97,16421277.0,21,14
2022-07-07,Nifty 50,1486,631,16113.75,16150.50,16045.95,16132.90,16883.23,16231654.0,26,9
2022-07-08,Nifty 50,1156,948,16273.65,16275.50,16157.90,16220.60,15701.59,15527833.0,22,11
2022-07-11,Nifty 50,1351,778,16136.15,16248.55,16115.50,16216.00,18070.67,16109202.0,28,9
2022-07-12,Nifty 50,865,1243,16126.20,16158.75,16031.15,16058.30,17708.84,15241764.0,25,7
2022-07-13,Nifty 50,973,1141,16128.20,16140.00,15950.15,15966.65,15918.19,15410074.0,19,12
2022-07-14,Nifty 50,744,1360,16018.85,16070.85,15858.20,15938.65,14736.76,15315592.0,18,19
2022-07-15,Nifty 50,1119,986,16010.80,16066.95,15927.30,16049.20,14405.85,14120516.0,22,19
2022-07-18,Nifty 50,1578,565,16151.40,16287.95,16142.20,16278.50,15809.55,16011914.0,40,16
2022-07-19,Nifty 50,1302,834,16187.05,16359.50,16187.05,16340.55,17651.67,15674356.0,37,17
2022-07-20,Nifty 50,1228,899,16562.80,16588.00,16490.95,16520.85,20155.83,18143517.0,45,11
2022-07-21,Nifty 50,1300,824,16523.55,16626.95,16483.90,16605.25,20423.48,17271144.0,30,16
2022-07-22,Nifty 50,1130,988,16661.25,16752.25,16610.90,16719.45,17862.65,17076934.0,38,14
2022-07-25,Nifty 50,882,1290,16662.55,16706.05,16564.25,16631.00,20259.45,16541455.0,47,21
2022-07-26,Nifty 50,582,1543,16632.90,16636.10,16463.30,16483.85,20964.55,16646867.0,30,27
2022-07-27,Nifty 50,1177,943,16475.35,16653.45,16438.75,16641.80,20184.69,16197835.0,32,15
2022-07-28,Nifty 50,1258,879,16774.85,16947.65,16746.25,16929.60,22851.68,18706761.0,44,14
2022-07-29,Nifty 50,1424,714,17079.50,17172.80,17018.15,17158.25,25109.24,20448241.0,54,12
2022-08-01,Nifty 50,1550,630,17243.20,17356.25,17154.80,17340.05,28601.52,21003417.0,66,21
2022-08-02,Nifty 50,1224,913,17310.15,17390.15,17215.85,17345.45,40353.38,21344996.0,55,13
2022-08-03,Nifty 50,769,1359,17349.25,17407.50,17225.85,17388.15,30395.9,19943133.0,45,15
2022-08-04,Nifty 50,1006,1129,17463.10,17490.70,17161.25,17382.00,30927.99,21057383.0,40,14
2022-08-05,Nifty 50,1191,929,17423.65,17474.40,17348.75,17397.50,29435.77,19419834.0,39,18
2022-08-08,Nifty 50,1198,985,17401.50,17548.80,17359.75,17525.10,23133.63,17625365.0,42,20
2022-08-10,Nifty 50,958,1202,17566.10,17566.10,17442.80,17534.75,26476.82,20023210.0,52,20
2022-08-11,Nifty 50,1129,1002,17711.65,17719.30,17631.95,17659.00,22014.17,18446035.0,50,20
2022-08-12,Nifty 50,1119,1024,17659.65,17724.65,17597.85,17698.15,24255.34,18621210.0,37,27
2022-08-16,Nifty 50,1290,910,17797.20,17839.10,17764.05,17825.25,25107.5,20203128.0,66,22
2022-08-17,Nifty 50,1340,831,17868.15,17965.95,17833.35,17944.25,26688.61,19956844.0,68,7
2022-08-18,Nifty 50,1151,987,17898.65,17968.45,17852.05,17956.50,26186.91,19181342.0,58,10
2022-08-19,Nifty 50,742,1420,17966.55,17992.20,17710.75,17758.45,28012.61,21583152.0,45,10
2022-08-22,Nifty 50,646,1546,17682.90,17690.05,17467.35,17490.70,25748.31,20474043.0,48,23
2022-08-23,Nifty 50,1373,735,17357.35,17625.55,17345.20,17577.50,26229.27,19130516.0,45,18
2022-08-24,Nifty 50,1380,758,17525.45,17623.65,17499.25,17604.95,25407.2,17988125.0,61,8
2022-08-25,Nifty 50,1165,1001,17679.00,17726.50,17487.45,17522.45,29684.13,18646094.0,54,6
2022-08-26,Nifty 50,1246,914,17619.30,17685.85,17519.35,17558.90,26631.34,18722138.0,61,11
2022-08-29,Nifty 50,729,1483,17188.65,17380.15,17166.20,17312.90,23833.77,19871722.0,59,19
2022-08-30,Nifty 50,1621,554,17414.95,17777.65,17401.50,17759.30,26708.02,19879541.0,82,10
2022-09-01,Nifty 50,1114,1066,17485.70,17695.60,17468.45,17542.80,32739.32,22125947.0,80,17
2022-09-02,Nifty 50,970,1217,17598.40,17643.85,17476.45,17539.45,33520.54,19800047.0,67,10
2022-09-05,Nifty 50,1413,809,17546.45,17683.15,17540.35,17665.80,35764.02,18293021.0,57,15
2022-09-06,Nifty 50,1027,1161,17695.70,17764.65,17587.65,17655.60,36785.86,19011710.0,58,10
2022-09-07,Nifty 50,1243,915,17519.40,17650.75,17484.30,17624.40,33893.08,19096612.0,52,12
2022-09-08,Nifty 50,1350,843,17748.15,17807.65,17691.95,17798.75,30242.61,18955174.0,82,4
2022-09-09,Nifty 50,981,1210,17923.35,17925.95,17786.00,17833.35,29792.54,19722636.0,79,6
2022-09-12,Nifty 50,1365,870,17890.85,17980.55,17889.15,17936.35,23049.16,18111088.0,78,8
2022-09-13,Nifty 50,1126,1062,18044.45,18088.30,18015.45,18070.05,27344.9,19807442.0,101,10
2022-09-14,Nifty 50,907,1277,17771.15,18091.55,17771.15,18003.75,29802.61,22675798.0,81,16
2022-09-15,Nifty 50,930,1242,18046.35,18096.15,17861.50,17877.40,29450.48,22726547.0,88,9
2022-09-16,Nifty 50,364,1834,17796.80,17820.05,17497.25,17530.85,37588.24,27513002.0,51,21
2022-09-19,Nifty 50,950,1277,17540.65,17667.20,17429.70,17622.25,23934.78,21082598.0,56,19
2022-09-20,Nifty 50,1400,758,17770.40,17919.30,17744.40,17816.25,22351.94,20140072.0,62,14
2022-09-21,Nifty 50,654,1518,17766.35,17838.70,17663.60,17718.35,24410.49,20482320.0,49,18
2022-09-22,Nifty 50,1070,1110,17609.65,17722.75,17532.45,17629.80,27169.31,19801629.0,46,18
2022-09-23,Nifty 50,392,1795,17593.85,17642.15,17291.65,17327.35,24104.93,20382554.0,38,27
2022-09-26,Nifty 50,240,2021,17156.30,17196.40,16978.30,17016.30,27720.24,25944495.0,23,55
2022-09-27,Nifty 50,1160,990,17110.90,17176.45,16942.35,17007.40,25389.49,20585267.0,18,45
2022-09-28,Nifty 50,747,1427,16870.55,17037.60,16820.40,16858.60,21777.9,18656561.0,26,46
2022-09-29,Nifty 50,1193,968,16993.60,17026.05,16788.60,16818.10,24070.43,20114793.0,26,31
2022-09-30,Nifty 50,1553,614,16798.05,17187.10,16747.70,17094.35,25149.55,19771383.0,31,29
2022-10-03,Nifty 50,746,1461,17102.10,17114.65,16855.55,16887.35,25060.33,19365283.0,38,25
2022-10-04,Nifty 50,1772,426,17147.45,17287.30,17117.30,17274.30,21706.27,17344603.0,40,27
2022-10-06,Nifty 50,1561,649,17379.25,17428.80,17315.65,17331.80,23377.13,20728636.0,48,16
2022-10-07,Nifty 50,1179,984,17287.20,17337.35,17216.95,17314.65,23702.92,17615705.0,44,16
2022-10-10,Nifty 50,716,1497,17094.35,17280.15,17064.70,17241.00,23907.89,17677869.0,45,25
2022-10-11,Nifty 50,505,1697,17256.05,17261.80,16950.30,16983.55,24616.79,18503371.0,31,26
2022-10-12,Nifty 50,1020,1155,17025.55,17142.35,16960.05,17123.60,21183.55,16617261.0,24,24
2022-10-13,Nifty 50,715,1492,17087.35,17112.35,16956.95,17014.35,19175.68,15783126.0,35,24
2022-10-14,Nifty 50,1045,1096,17322.30,17348.55,17169.75,17185.70,19882.51,16599118.0,33,15
2022-10-17,Nifty 50,976,1254,17144.80,17328.55,17098.55,17311.80,20851.72,17363178.0,38,33
2022-10-18,Nifty 50,1359,805,17438.75,17527.80,17434.05,17486.95,24021.63,18011495.0,40,22
2022-10-19,Nifty 50,988,1189,17568.15,17607.60,17472.85,17512.25,24586.99,17337263.0,44,18
2022-10-20,Nifty 50,1020,1130,17423.10,17584.15,17421.00,17563.95,26586.38,17133861.0,36,20
2022-10-21,Nifty 50,708,1458,17622.85,17670.15,17520.75,17576.30,23132.92,17587628.0,31,22
2022-10-24,Nifty 50,1749,413,17736.35,17777.55,17707.40,17730.75,6897.69,5699133.0,37,20
2022-10-25,Nifty 50,806,1364,17808.30,17811.50,17637.00,17656.35,25340.91,17058331.0,32,19
2022-10-27,Nifty 50,1175,1024,17771.40,17783.90,17654.50,17736.95,24808.42,18973362.0,45,19
2022-10-28,Nifty 50,823,1355,17756.40,17838.90,17723.70,17786.80,20254.03,17016349.0,41,25
2022-10-31,Nifty 50,1227,1010,17910.20,18022.80,17899.90,18012.20,20340.61,18756867.0,32,23
2022-11-01,Nifty 50,1192,1005,18130.70,18175.80,18060.15,18145.40,24878.42,19560006.0,38,18
2022-11-02,Nifty 50,1086,1095,18177.90,18178.75,18048.65,18082.85,20539.16,17336738.0,33,17
2022-11-03,Nifty 50,1032,1147,17968.35,18106.30,17959.20,18052.70,25099.72,17447020.0,40,15
2022-11-04,Nifty 50,1230,963,18053.40,18135.10,18017.15,18117.15,26318.01,18509277.0,37,20
2022-11-07,Nifty 50,1305,920,18211.75,18255.50,18064.75,18202.80,30947.52,20666455.0,48,18
2022-11-09,Nifty 50,1042,1179,18288.25,18296.40,18117.50,18157.00,31400.66,20943107.0,50,17
2022-11-10,Nifty 50,640,1551,18044.35,18103.10,17969.40,18028.20,23802.25,19436673.0,44,21
2022-11-11,Nifty 50,1197,986,18272.35,18362.30,18259.35,18349.70,29846.06,22591633.0,43,13
2022-11-14,Nifty 50,1030,1222,18376.40,18399.45,18311.40,18329.15,27346.09,20364736.0,50,22
2022-11-15,Nifty 50,1075,1144,18362.75,18427.95,18282.00,18403.40,21204.86,18111208.0,48,18
2022-11-16,Nifty 50,843,1368,18398.25,18442.15,18344.15,18409.65,28251.21,20166550.0,42,24
2022-11-17,Nifty 50,826,1359,18358.70,18417.60,18312.95,18343.90,24356.17,17312690.0,46,26
2022-11-18,Nifty 50,820,1382,18382.95,18394.60,18209.80,18307.65,25601.29,17821679.0,41,26
2022-11-21,Nifty 50,828,1403,18246.40,18262.30,18133.35,18159.95,27793.95,17478244.0,38,32
2022-11-22,Nifty 50,1043,1172,18179.15,18261.85,18137.70,18244.20,28996.44,17532456.0,41,39
2022-11-23,Nifty 50,1202,989,18325.20,18325.40,18246.00,18267.25,28117.71,17860849.0,42,34
2022-11-24,Nifty 50,1272,911,18326.10,18529.70,18294.25,18484.10,28515.93,17143547.0,41,27
2022-11-25,Nifty 50,1373,829,18528.45,18534.90,18445.10,18512.75,35876.85,17925445.0,49,16
2022-11-28,Nifty 50,1312,919,18430.55,18614.25,18365.60,18562.75,33777.44,18703842.0,61,14
2022-11-29,Nifty 50,1019,1180,18552.45,18678.10,18552.15,18618.05,30052.38,18568958.0,54,18
2022-11-30,Nifty 50,1348,851,18625.70,18816.05,18616.55,18758.35,41978.35,20650694.0,55,13
2022-12-01,Nifty 50,1343,879,18871.95,18887.60,18778.20,18812.50,30853.29,20288222.0,57,16
2022-12-02,Nifty 50,1276,946,18752.40,18781.95,18639.20,18696.10,35809.05,19510964.0,42,17
2022-12-05,Nifty 50,1328,927,18719.55,18728.60,18591.35,18701.05,38083.33,19645688.0,58,10
2022-12-06,Nifty 50,896,1337,18600.65,18654.90,18577.90,18642.75,34391.44,18023707.0,54,18
2022-12-07,Nifty 50,866,1363,18638.85,18668.30,18528.40,18560.50,31994.09,17623485.0,43,16
2022-12-08,Nifty 50,1162,1047,18570.85,18625.00,18536.95,18609.35,29743.91,17797473.0,31,15
2022-12-12,Nifty 50,1187,1052,18402.15,18521.55,18345.70,18497.15,40364.18,18743201.0,51,30
2022-12-13,Nifty 50,1173,1027,18524.40,18617.25,18490.20,18608.00,49181.46,18963965.0,46,19
2022-12-14,Nifty 50,1261,956,18671.25,18696.10,18632.90,18660.30,62725.87,19880984.0,60,18
2022-12-15,Nifty 50,693,1501,18614.40,18652.90,18387.70,18414.90,50313.29,19365735.0,38,15
2022-12-16,Nifty 50,695,1532,18319.10,18440.95,18255.15,18269.00,44470.34,21805968.0,40,20
2022-12-19,Nifty 50,1339,912,18288.10,18431.65,18244.55,18420.45,38273.6,18889250.0,45,20
2022-12-20,Nifty 50,982,1252,18340.30,18404.90,18202.65,18385.30,36848.54,17992528.0,47,22
2022-12-21,Nifty 50,397,1857,18435.15,18473.35,18162.75,18199.10,47143.49,21974232.0,58,41
2022-12-22,Nifty 50,405,1852,18288.80,18318.75,18068.60,18127.35,40697.05,22306147.0,38,65
2022-12-23,Nifty 50,209,2093,17977.65,18050.45,17779.50,17806.80,40679.49,24512838.0,31,103
2022-12-26,Nifty 50,1924,366,17830.40,18084.10,17774.25,18014.60,42039.05,19472213.0,24,74
2022-12-27,Nifty 50,1715,516,18089.80,18149.25,17967.45,18132.30,35252.68,17173065.0,27,17
2022-12-28,Nifty 50,1273,948,18084.75,18173.10,18068.35,18122.50,32321.11,16281321.0,27,18
2022-12-29,Nifty 50,1128,1083,18045.70,18229.70,17992.80,18191.00,29703.03,17226876.0,34,13
2022-12-30,Nifty 50,1406,810,18259.10,18265.25,18080.30,18105.30,29801.03,16329481.0,45,14
2023-01-02,Nifty 50,1491,777,18131.70,18215.15,18086.50,18197.45,29474.7,16480091.0,56,16
2023-01-03,Nifty 50,1259,987,18163.20,18251.95,18149.80,18232.55,29769.68,16052565.0,55,12
2023-01-04,Nifty 50,650,1628,18230.65,18243.00,18020.60,18042.95,29985.2,17643902.0,52,17
2023-01-05,Nifty 50,1029,1203,18101.95,18120.30,17892.60,17992.15,24726.0,18385285.0,42,19
2023-01-06,Nifty 50,714,1528,18008.05,18047.40,17795.55,17859.45,23945.82,17242967.0,43,17
2023-01-09,Nifty 50,1362,910,17952.55,18141.40,17936.15,18101.20,22832.92,17709502.0,56,18
2023-01-10,Nifty 50,772,1478,18121.30,18127.60,17856.00,17914.15,22441.19,16962199.0,35,14
2023-01-11,Nifty 50,1136,1067,17924.25,17976.35,17824.35,17895.70,22574.14,16747764.0,41,20
2023-01-12,Nifty 50,912,1310,17920.85,17945.80,17761.65,17858.20,21072.36,16949792.0,49,24
2023-01-13,Nifty 50,1278,939,17867.50,17999.35,17774.25,17956.60,23047.75,16468409.0,43,18
2023-01-16,Nifty 50,884,1355,18033.15,18049.65,17853.65,17894.85,25364.79,15772789.0,54,17
2023-01-17,Nifty 50,998,1202,17922.80,18072.05,17886.95,18053.30,23091.37,16232982.0,44,21
